0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
0.861769,0.36745,0.070621
