14233.83161,1488826.316,40714.81375,2208189.392,0,0,0,0
21385.66512,2250024.099,61172.08741,3310775.27,0,0,0,0
40467.08251,4776281.73,115753.089,7377085.674,0,0,0,0
28535.79505,2913270.886,81624.51351,4241111.727,0,0,0,0
7000.765589,783313.6374,20025.15861,1176403.592,0,0,0,0
38039.75029,3808602.31,108810.0301,5544894.183,0,0,0,0
3520.356017,241455.9482,10069.71063,376886.9954,0,0,0,0
1459562.524,2627826.071,1477276.721,3114582.467,0,0,0,0
8623.910579,1387455.062,24668.02993,2002405.51,0,0,0,0
3981.474897,776210.5206,11388.68418,1025496.282,0,0,0,0
4838.855672,607610.0335,13841.16214,1026927.141,0,0,0,0
8872.636647,1493357.916,25379.50111,2678580.347,0,0,0,0
2219.870978,128182.9962,6349.762074,219103.7357,0,0,0,0
2898.466542,275397.2442,8290.841363,460331.3643,0,0,0,0
2495.873693,206407.6208,7139.237047,376402.8871,0,0,0,0
1725.051629,141692.0289,4934.36613,268538.9676,0,0,0,0
104071.1837,2380016.261,236981.1534,4666456.64,5058.115569,0,11518.70474,0
12488.49021,1487692.278,32272.26694,2165407.789,607.0076917,0,1568.625643,0
18971.99655,1675721.084,47260.93291,2494299.807,922.1409184,0,2297.164666,0
23188.05986,2018965.28,58022.5052,2930039.89,1126.876223,0,2820.241594,0
11100.05146,1323777.898,28900.71075,1920675.488,0.800244305,0,2.083559352,0
8737.810796,894140.4748,22245.58648,1314406.826,0.62991866,0,1.603736566,0
13579.11502,5211350.332,34187.42515,8231434.453,18.65683242,0,46.9711597,0
25540.1735,1373377.02,59377.85451,1860800.427,962.2773261,0,2237.294449,0
10982.82337,2634646.467,25370.78016,4089126.685,854.5697948,0,1975.392742,0
23448.80461,1135147.803,55908.56795,1686212.943,1.690509178,0,4.030653335,0
32252.13058,891155.3161,74332.55984,1521124.407,0,0,0,0
22511.35211,804086.6408,52342.69578,1390198.042,0,0,0,0
105491.4041,3733467.031,158916.2781,6549909.944,8186.472589,0,12337.649,0
15151.28887,2700702.204,34555.67717,4434430.207,0,0,0,0
571616.9211,2482056.215,1061176.29,4075568.451,24447.51618,0,45385.45161,0
26110.58768,485424.4069,59744.73491,887024.5288,0,0,0,0
1023245.78,3503802.679,2183176.927,6754995.541,0,0,0,0
7492.735484,1045453.071,21432.39711,1527213.53,0,0,0,0
6606.50489,607565.5756,18897.39337,843281.0734,0,0,0,0
690.8084033,780644.5028,1976.009059,1258034.375,0,0,0,0
3512.380299,842460.1746,10046.90439,1348787.576,0,0,0,0
731480.519,1572356.905,743310.7269,2042594.08,0,0,0,0
4945.241767,1298737.771,14145.46665,2131560.672,0,0,0,0
2756.890981,282832.2521,7885.861198,516044.2727,0,0,0,0
3422.227854,516466.002,9789.007758,853323.9687,0,0,0,0
4015.758928,457307.4095,11486.7512,819640.4299,0,0,0,0
3870.0255,225492.7514,11069.88636,419634.9548,0,0,0,0
3059.5966,316758.775,8751.724749,549813.2894,0,0,0,0
1008.712004,132413.3381,2885.335041,230285.1907,0,0,0,0
1544.336866,174080.7319,4417.45832,296854.3661,0,0,0,0
2561.093814,438592.6218,7325.802896,750598.6322,0,0,0,0
3347.041815,329365.2154,9573.939518,580541.0663,0,0,0,0
5224.898089,4853969.978,14945.38613,7932833.731,0,0,0,0
3740.372387,222284.029,10699.03754,394359.6666,0,0,0,0
3940.12074,382350.6114,11270.40515,697632.5925,0,0,0,0
4131.862371,2121703.938,11818.85957,3368215.012,0,0,0,0
4109.967706,325074.395,11756.22696,606490.0633,0,0,0,0
3297.504644,281998.8457,9432.248347,537381.9603,0,0,0,0
2635.137171,345389.122,7537.610644,518027.8365,0,0,0,0
6799.365565,731518.5679,19449.06925,1045924.078,0,0,0,0
2542.584842,1686761.529,7272.873377,2705836.055,0,0,0,0
1857.580063,421786.3557,5313.458824,679534.3301,0,0,0,0
5612.617507,12977696.45,16054.43395,21510803.66,0,0,0,0
8750.017792,2446999.183,25028.72666,4008582.963,0,0,0,0
1397.709078,7799503.831,3997.904834,12684542.7,575.0570303,751917.7543,1645.030327,1317929.226
4131.686711,442741.2574,11818.29787,810505.1748,230.0382373,0,658.0626809,0
1902.867167,8620655.297,5443.134937,14273044.35,1575.236772,2657473.704,4505.764153,4295057.263
3221.892866,4433299.887,9215.969441,7235449.884,0,0,0,0
6864.178379,769555.8479,19634.42803,1338300.271,0,0,0,0
5608.84797,4957803.365,16043.65678,8041495.865,0,0,0,0
5198.796061,19052540.66,14870.76861,30634400.19,0,0,0,0
3993.247082,8297862.866,11422.35401,13488373.14,0,0,0,0
7687.532704,1720356.619,21989.65834,2806372.465,0,0,0,0
600446.9147,2374187.97,1106239.977,3833274.866,0,0,0,0
416.9921506,79045.21763,1192.765579,118203.2699,86.03226172,4302.395769,246.0869231,4561.826748
1020156.862,2782471.035,2174393.993,5796490.991,0,0,0,0
4394.360138,314362.9278,12569.70826,634625.1656,0,0,0,0
3856.073501,6083034.876,11030.00685,9889186.603,0,0,0,0
2278.909267,1572551.965,6518.618343,2595969.715,0,0,0,0
5460.604248,596988.917,15619.6326,1119755.956,0,0,0,0
6068.400938,429892.3856,17358.18195,722128.1339,0,0,0,0
3919.629427,668062.911,11211.79175,1026610.69,0,0,0,0
3913.821421,741325.092,11195.18906,1225580.806,0,0,0,0
2697.747115,180626.9711,7716.683131,359574.3029,0,0,0,0
5313.671105,1255106.763,15199.33551,2173442.698,0,0,0,0
4515.59127,292594.0209,12916.47764,573479.6349,0,0,0,0
2617.093364,242679.6064,7485.99193,463125.5883,0,0,0,0
4088.413606,318069.1452,11694.57774,614428.375,0,0,0,0
3359.485246,5429796.585,9609.529094,8870290.448,0,0,0,0
4681.605528,278564.1962,13391.34921,558957.9566,0,0,0,0
1493.918772,103674.9477,4273.238934,197578.0192,26.20711184,0,74.96341351,0
1586.29465,118085.3492,4537.471489,217649.242,0,0,0,0
1338.878215,83364.5754,3829.758324,147936.3408,1.472177932,0,4.212652826,0
2099.907647,130880.3445,6006.617626,250336.1246,0,0,0,0
4998.169421,384099.9842,14296.87273,719486.8136,0,0,0,0
2212.921536,182186.9476,6329.895086,354625.7084,44.90781311,0,128.4387004,0
7067.429516,19138599.23,20215.8184,31005221.19,0,0,0,0
2145.118195,198199.1008,6135.949565,326081.6095,0,0,0,0
3141.248369,1251918.902,8985.305899,2013876.479,0,0,0,0
5554.268534,1840929.888,15887.52596,3020479.541,0,0,0,0
2419.881841,588849.8529,6921.867564,996636.2742,0,0,0,0
1997.939756,186940.0588,5714.939591,335678.137,0,0,0,0
1296.778647,74269.83359,3709.325032,137486.2804,0,0,0,0
3112.287202,403888.4993,8902.440052,757368.1789,0,0,0,0
1946.059844,154765.4502,5566.538517,274464.7178,0,0,0,0
2232.35791,154942.8408,6385.487956,289035.1661,0,0,0,0
5171.470887,372366.2363,14792.57815,722690.0897,0,0,0,0
2330.458197,156315.319,6666.183836,297843.4682,68.46597395,0,195.7435878,0
1009.665544,64945.98558,2888.063147,127563.4902,0,0,0,0
1679.614359,136762.3799,4804.406451,258849.1386,39.77662507,0,113.7779473,0
1993.618128,160872.9497,5702.575564,296765.6843,63.16525876,0,180.6888667,0
3313.621342,1027172.097,9478.351848,1744243.145,59.24293516,0,169.4597318,0
2283.374537,210424.1517,6531.261258,387998.399,39.81561943,0,114.0408293,0
2338.551888,140602.2241,6689.275564,281488.048,21.37881775,0,61.11007266,0
2975.686239,250147.505,8511.706084,451104.3389,71.4298333,0,204.3239627,0
4283.411318,509016.1807,12252.35032,921247.0203,0,0,0,0
5423.471049,312174.2768,15513.42246,521853.103,0,0,0,0
5989.85356,573634.7133,17133.53102,988171.7996,0,0,0,0
2993.753031,149252.7845,8563.388394,276342.6617,0,0,0,0
3418.326427,384393.3684,9777.839057,759669.8389,0,0,0,0
4247.324011,296556.2236,12149.12625,548340.2365,0,0,0,0
2508.406566,306352.8535,7175.0959,553124.8673,0,0,0,0
2568.618842,121106.8715,7347.313242,254636.2351,0,0,0,0
4671.220691,243594.0204,13361.65146,485714.3087,0,0,0,0
4052.947519,399444.2205,11593.11807,736747.0306,0,0,0,0
2377.546454,218051.5336,6800.781258,426513.6611,0,0,0,0
1549.34384,109342.5874,4431.769015,190793.5419,0,0,0,0
2434.567653,148204.5817,6963.887858,302068.6296,0,0,0,0
1703.218015,138949.3775,4871.918718,275530.6381,0,0,0,0
2677.73142,238831.3025,7659.441702,473159.3359,0,0,0,0
4907.409904,597206.751,14037.2485,1068469.54,0,0,0,0
602872.492,2361840.767,1113133.855,3898879.191,0,0,0,0
3169.098747,229015.776,9064.955846,430334.7429,0,0,0,0
2245.339664,249592.4374,6422.61501,441893.3361,0,0,0,0
2186.100553,94755.41077,6253.165383,174280.8888,0,0,0,0
2386.333658,172111.4493,6825.92742,326811.1749,0,0,0,0
5701.126143,474879.1501,16307.60417,874692.5634,0,0,0,0
7761.900647,746405.8154,22202.29883,1201357.816,0,0,0,0
2191.693345,267761.689,6269.162134,438462.6407,0,0,0,0
4527.541828,409127.4618,12950.68906,720179.7287,0,0,0,0
2694.111073,630580.2898,7706.281022,921574.1773,0,0,0,0
1913.341273,270156.8884,5472.964296,373230.8578,0,0,0,0
5791.275153,1264557.331,16565.54272,2024651.174,0,0,0,0
956.9424304,97059.33865,2737.24157,149006.4207,0,0,0,0
