0.322597332,33.4589752,0.922765608,49.89947169,0,0,0,0
0.484541419,50.37977406,1.385994922,74.0937721,0,0,0,0
0.715811769,83.98070235,2.04752649,130.2476989,0,0,0,0
0.505488497,51.12090218,1.445912145,74.6530671,0,0,0,0
0.158618522,17.52807997,0.453716242,26.396166,0,0,0,0
0.95841709,94.81290632,2.741480514,138.1014691,0,0,0,0
0.078096537,5.28141716,0.223389136,8.260835951,0,0,0,0
32.75321545,59.23125829,33.15073193,70.22833307,0,0,0,0
0.152088542,24.42629106,0.435037525,35.29557709,0,0,0,0
0.078198772,15.37364271,0.223681301,20.30904515,0,0,0,0
0.121482159,15.09597255,0.347490062,25.95480668,0,0,0,0
0.156712108,26.37316364,0.448263045,47.42415946,0,0,0,0
0.05414667,3.100401259,0.154882186,5.339698725,0,0,0,0
0.072228561,6.758143172,0.206604302,11.35137199,0,0,0,0
0.062222174,5.14133736,0.177981301,9.408395751,0,0,0,0
0.042590906,3.468778976,0.121827755,6.646493953,0,0,0,0
2.349789848,52.97333913,5.350739423,103.8988614,0.171646926,0,0.390859623,0
0.220073456,25.67879672,0.568705539,37.40658748,0.020597603,0,0.05322755,0
0.334326471,28.91534,0.832837507,43.12353781,0.031291024,0,0.077948774,0
0.408619211,34.84055494,1.022479151,50.61102653,0.038244395,0,0.095698135,0
0.194898808,22.8511418,0.507449077,33.22486393,3.0599E-05,0,7.96692E-05,0
0.153416145,15.4406114,0.390596233,22.73974447,2.40862E-05,0,6.13234E-05,0
0.238452786,90.63194953,0.600340061,143.2864645,0.000663969,0,0.00167164,0
0.449058649,23.83856496,1.044009692,32.34499517,0.03541137,0,0.08232736,0
0.193134583,46.11066553,0.446171018,71.85875831,0.026525708,0,0.061278523,0
0.411722048,19.60629535,0.981662132,29.23421126,6.46401E-05,0,0.00015412,0
0.568221397,15.62733513,1.309598785,26.75242036,0,0,0,0
0.395535323,14.01863135,0.91968643,24.36013651,0,0,0,0
1.854717667,64.47124801,2.794120485,113.425665,0.254732725,0,0.383753246,0
0.26450266,47.48846566,0.603253532,77.96596858,0,0,0,0
10.05069072,43.153046,18.65854731,70.97572658,0.863604745,0,1.60323409,0
0.651945634,12.05920545,1.49174395,22.03995581,0,0,0,0
18.64006376,63.59440026,39.7700708,123.0197423,0,0,0,0
0.1364922,18.65985776,0.390425503,27.35021713,0,0,0,0
0.120348087,10.83678806,0.344246343,15.06646533,0,0,0,0
0.016025859,18.11167554,0.045840847,29.45798207,0,0,0,0
0.063983643,15.08324809,0.183020485,24.28166356,0,0,0,0
13.29362964,28.61765649,13.50862703,37.17757278,0,0,0,0
0.115087201,29.9089177,0.329197689,50.07985378,0,0,0,0
0.046084409,4.670197022,0.131820684,8.606774312,0,0,0,0
0.072947693,10.94243551,0.208661014,18.26842445,0,0,0,0
0.072482157,8.175636951,0.207329305,14.79044373,0,0,0,0
0.089044772,5.139143135,0.25470517,9.58260206,0,0,0,0
0.070509721,7.301926309,0.201687265,12.69438046,0,0,0,0
0.017173511,2.210018965,0.04912337,3.853186791,0,0,0,0
0.027635202,3.081759637,0.079048398,5.285202386,0,0,0,0
0.055597581,9.478654641,0.159032409,16.404522,0,0,0,0
0.060065557,5.838453485,0.171812615,10.39624611,0,0,0,0
0.117508995,110.4288129,0.336124701,180.7683259,0,0,0,0
0.080687948,4.728010736,0.230801454,8.484587323,0,0,0,0
0.066158371,6.349083464,0.189240812,11.72222349,0,0,0,0
0.068241448,34.88298086,0.195199165,55.43202423,0,0,0,0
0.068357124,5.356344599,0.19552997,10.0241012,0,0,0,0
0.05942221,5.014981285,0.169972481,9.556277852,0,0,0,0
0.045878045,5.939058367,0.131230651,8.938428327,0,0,0,0
0.118765846,12.60974159,0.339720689,18.11483165,0,0,0,0
0.044336059,29.28433104,0.126819973,47.4727943,0,0,0,0
0.032456505,7.33820237,0.09283923,11.84827685,0,0,0,0
0.097716297,228.279712,0.279509487,378.3643746,0,0,0,0
0.152838269,42.80221751,0.437181654,70.4731978,0,0,0,0
0.025001628,136.4259466,0.07151517,223.3808589,0.015453722,21.59234866,0.044204144,35.40102272
0.071744418,7.639264471,0.205219091,13.99276871,0.008145152,0,0.023298546,0
0.034953437,153.4848544,0.09998139,253.9544186,0.034443873,58.03325427,0.098523823,93.79439948
0.079670681,110.7520788,0.227891356,180.7533157,0,0,0,0
0.120132016,13.46321056,0.343627933,23.45653135,0,0,0,0
0.138748153,122.615686,0.39687789,199.4046733,0,0,0,0
0.128901517,473.2909325,0.368712163,766.0224365,0,0,0,0
0.069631831,146.232058,0.199176111,237.6826771,0,0,0,0
0.189442294,41.63144085,0.541884826,67.96061792,0,0,0,0
14.72361527,57.91906544,27.12611254,93.76313086,0,0,0,0
0.007340233,1.354876678,0.020996023,2.030126493,0.002582557,0.12915334,0.007387155,0.136938526
22.72878313,61.88192259,48.44483365,129.4229437,0,0,0,0
0.107893881,7.621911766,0.308621483,15.43033795,0,0,0,0
0.067418192,106.2745268,0.192844393,173.7297478,0,0,0,0
0.050777208,35.09136904,0.145244147,57.96673929,0,0,0,0
0.093841042,10.10743289,0.268424982,18.99075422,0,0,0,0
0.103712933,7.230630311,0.296662661,12.18150088,0,0,0,0
0.067389248,11.35642118,0.192761646,17.59168237,0,0,0,0
0.086125931,16.12260709,0.246356688,26.73542628,0,0,0,0
0.046092453,3.055489216,0.131843661,6.147365902,0,0,0,0
0.090814108,21.41808581,0.259766566,37.11162684,0,0,0,0
0.077803477,4.993393203,0.222550447,9.799560293,0,0,0,0
0.044714441,4.103117169,0.127902172,7.882192042,0,0,0,0
0.069724867,5.378413234,0.199442292,10.39968686,0,0,0,0
0.072861697,119.3493441,0.208414845,194.9942753,0,0,0,0
0.104048845,6.142582598,0.297623201,12.33787936,0,0,0,0
0.025213613,1.728966488,0.072121586,3.294333601,0.000960165,0,0.002746477,0
0.027049049,1.984623176,0.077371685,3.657432748,0,0,0,0
0.022813592,1.402224965,0.065256557,2.492695937,5.48477E-05,0,0.000156888,0
0.035576978,2.19844855,0.101765097,4.20784672,0,0,0,0
0.085466318,6.49744327,0.244469702,12.21533916,0,0,0,0
0.037544866,3.044928279,0.107393978,5.942763722,0.00169594,0,0.004851096,0
0.153901696,421.8520613,0.440223525,683.5435044,0,0,0,0
0.0366142,3.305063232,0.104732171,5.470368292,0,0,0,0
0.053616764,21.05669531,0.153366742,34.02206219,0,0,0,0
0.12044456,40.69854292,0.344521707,66.71725383,0,0,0,0
0.052532077,12.92040107,0.150263567,22.05622685,0,0,0,0
0.043325412,4.020666343,0.123928719,7.242022385,0,0,0,0
0.021947002,1.249089481,0.062777534,2.320174673,0,0,0,0
0.052766258,6.741032784,0.150933516,12.80100167,0,0,0,0
0.032993837,2.582416404,0.094376062,4.581041857,0,0,0,0
0.037960707,2.592198573,0.108583681,4.838562889,0,0,0,0
0.086677056,6.155944303,0.247932776,11.95492793,0,0,0,0
0.039119715,2.583136242,0.111898763,4.927967236,0.002691824,0,0.007699743,0
0.016776668,1.062163167,0.047988243,2.094412636,0,0,0,0
0.02810561,2.258918945,0.080393915,4.281390374,0.001436073,0,0.004107774,0
0.033639108,2.677275066,0.096221978,4.939669193,0.002386759,0,0.006827134,0
0.05523719,17.1719793,0.158001613,29.16883522,0.002089765,0,0.005977607,0
0.037943065,3.458735231,0.108533193,6.390764845,0.001364576,0,0.003903265,0
0.039251857,2.342106151,0.112276675,4.690773002,0.000760581,0,0.002175578,0
0.049291936,4.078915254,0.140995616,7.386480362,0.002513445,0,0.007189507,0
0.093273727,10.96953093,0.266801925,20.07402345,0,0,0,0
0.096173548,5.441153207,0.275097049,9.127516145,0,0,0,0
0.106118004,10.05633877,0.303542658,17.47996706,0,0,0,0
0.068047474,3.34881433,0.194644295,6.211381609,0,0,0,0
0.060560074,6.811491828,0.173227067,13.56187245,0,0,0,0
0.07531712,5.197266014,0.21543852,9.612627622,0,0,0,0
0.056379685,6.92034436,0.161269568,12.45590545,0,0,0,0
0.058342793,2.750674323,0.166884542,5.80832122,0,0,0,0
0.082251214,4.270006642,0.23527302,8.542670252,0,0,0,0
0.092467855,9.00695587,0.264496581,16.78172216,0,0,0,0
0.041933093,3.851087899,0.119946255,7.533945336,0,0,0,0
