0
0
108770
41358.15
730
29318.625
3671.9
10465.28
14180.25
15275.25
14683.95
16568.81
5051.6
3806.95
2482
2960.15
0
0
0
0
0
0
24283.45
24090
29729.25
14198.5
12417.3
3796
39996.7
3540.5
4609.95
2555
1679
16790
0
730
5475
3832.5
2920
24455
0
4380
1095
1460
365
1460
730
8760
1405.25
1460
4307
8395
4380
3285
0
10585
3285
5475
5475
4380
11698.25
1460
2920
839.5
2372.5
3139
3832.5
2537.845
14034.25
5110
1095
1825
912.5
4781.5
1095
1095
5840
3650
3248.5
1825
3467.5
1113.25
2920
730
1825
1642.5
1825
1321.3
1642.5
1131.5
1642.5
1095
5000.5
9307.5
547.5
0
0
547.5
730
2372.5
730
1642.5
3978.5
1460
985.5
730
0
839.5
1533
1460
2190
3942
2920
8760
2555
2190
1642.5
839.5
365
1314
1022
9490
730
912.5
1277.5
2190
1825
0
4380
1460
1460
1460
3650
3723
4015
4088
3650
0
5402
912.5
1277.5
292
1642.5
584
730
1003.75
730
730
1204.5
1168
1642.5
730
6022.5
1825
365
1825
1460
2190
2190
1277.5
1460
2007.5
1825
8760
0
0
1478.25
1825
730
1095
1460
2190
1095
1642.5
839.5
2372.5
2299.5
7135.75
1825
5840
3686.5
4726.75
1022
2993
1460
2208.25
876
6686.8
5657.5
6424
1843.25
3102.5
1095
730
1686.3
1825
2007.5
1095
730
3285
28835
0
0
1460
0
11680
1503.8
365
0
2372.5
182.5
10220
3650
292
547.5
365
365
730
730
146
2190
0
730
4124.5
1095
0
438
730
10793.78
1496.5
365
365
273.75
547.5
876
292
365
4380
1113.25
1350.5
219
2682.75
784.75
3832.5
730
547.5
876
730
2007.5
5475
1387
547.5
547.5
365
547.5
3376.25
1277.5
1095
1049.375
1095
5110
1460
730
547.5
1314
675.25
803
730
292
730
1642.5
1825
1460
2482
876
777.45
547.5
803
702.625
383.25
292
438
219
365
547.5
292
2190
6570
1314
730
730
1277.5
365
219
365
255.5
365
91.25
365
182.5
365
365
1460
1095
1277.5
1022
1332.25
547.5
547.5
4015
346.75
365
219
547.5
219
1971
1642.5
0
1825
14235
2993
2190
2689.32
2372.5
365
365
2555
109.5
2737.5
2865.25
182.5
9125
438
219
109.5
2555
1095
1898
10402.5
4745
547.5
1095
2920
1095
1460
602.25
1131.5
784.75
2190
1095
8212.5
302.95
730
1460
146
730
1095
2555
5748.75
1095
2044
2628
255.5
912.5
237.25
1095
1314
4380
730
730
730
766.5
547.5
127.75
91.25
182.5
1277.5
1259.25
1460
182.5
255.5
7300
1624.25
1460
876
474.5
328.5
1460
3102.5
803
365
547.5
394.2
365
912.5
365
182.5
365
1569.5
2190
219
456.25
730
584
292
547.5
1460
182.5
182.5
365
547.5
547.5
365
164.25
109.5
438
474.5
2226.5
182.5
182.5
0
730
730
255.5
419.75
15147.5
23834.5
5391.05
8030
53947
4033.25
1825
1825
4562.5
8030
0
16060
15841
3650
19947.25
3102.5
91.25
5183
3744.9
1095
3650
0
13870
2737.5
1460
6708.7
1460
730
18250
649.7
419.75
356.97
912.5
12045
11680
109.5
730
1825
21.9
547.5
3650
365
1095
1825
1168
1825
0
13687.5
1350.5
1168
1241
1825
4380
5840
5252.35
21.9
2007.5
2628
0
0
0
912.5
7300
3555.1
730
0
1095
547.5
2190
7300
1825
2920
3832.5
6088.2
3733.95
1321.3
7300
1460
1478.25
1299.4
3190.1
2299.5
3799.65
4015
1861.5
156.95
1095
1095
3131.7
1898
365
6935
0
3504
1533
2920
10548.5
47632.5
730
2190
9672.5
1186.25
2766.7
1737.4
3029.5
1095
0
4434.75
18615
0
1131.5
1503.8
1095
1095
1551.25
6570
730
3003.95
1095
5248.7
0
4088
0
730
1003.75
4347.15
438
584
1095
1095
1825
730
2555
730
2299.5
912.5
0
912.5
2007.5
0
1095
1095
1095
6570
1095
1095
1095
2007.5
9143.25
1277.5
3686.5
1095
912.5
1496.5
912.5
547.5
9125
0
30660
0
6205
8395
1825
3650
2190
1095
584
1095
730
365
365
511
1460
1460
7300
0
36.5
182.5
985.5
365
182.5
237.25
730
766.5
430.7
730
711.75
730
730
912.5
146
730
730
182.5
730
255.5
547.5
456.25
1095
0
109.5
0
1825
1149.75
0
730
726.35
0
0
182.5
401.5
3796
365
730
0
2190
9125
2920
2190
730
1095
912.5
730
365
3832.5
0
292
237.98
383.25
602.25
365
