0.175722,0.161886,0.03500772,0.024099816
0.175779,0.160132,0.034996368,0.024363793
0.176862,0.168639,0.034782071,0.02313476
0.176688,0.1678,0.034816324,0.023250434
0.176923,0.16828,0.034770079,0.023184115
0.176367,0.165252,0.034879692,0.02360893
0.180193,0.203172,0.034139099,0.019202562
0.176802,0.176063,0.034793875,0.022159243
0.177219,0.185402,0.034712004,0.021043046
0.178362,0.170423,0.034489559,0.022892584
0.17803,0.178255,0.034553877,0.021886751
0.176697,0.182635,0.034814551,0.021361858
0.18263,0.175849,0.03368355,0.02218621
0.17907,0.174849,0.034353195,0.022313098
0.1812,0.180876,0.033949374,0.021569599
0.184949,0.201771,0.033261205,0.019335895
0.176398,0.180309,0.034873562,0.021637427
0.176922,0.18263,0.034770275,0.021362442
0.17683,0.184278,0.034788365,0.021171398
0.176438,0.183851,0.034865656,0.021220569
0.176659,0.181426,0.034822039,0.02150421
0.17633,0.180963,0.034887011,0.021559229
0.177448,0.207102,0.034667208,0.018838171
0.176149,0.207593,0.034922859,0.018793615
0.17739,0.214231,0.034678542,0.01821129
0.176601,0.201778,0.034833476,0.019335224
0.176926,0.202794,0.034769489,0.019238354
0.177743,0.201085,0.03460967,0.019401859
0.198,0.231164,0.031068821,0.016877294
0.178248,0.211683,0.034511617,0.018430497
0.176167,0.21361,0.03491929,0.018264233
0.178966,0.179817,0.034373158,0.02169663
0.1721,0.169844,0.03574449,0.022970625
0.171952,0.16694,0.035775255,0.02337021
0.172271,0.16739,0.035709009,0.023307383
0.174672,0.176116,0.035218161,0.022152575
0.172068,0.168697,0.035751137,0.023126806
0.172176,0.182519,0.035728712,0.021375434
0.172464,0.179251,0.035669048,0.021765139
0.171762,0.179307,0.035814829,0.021758341
0.174581,0.187236,0.035236519,0.020836927
0.172839,0.169797,0.035591658,0.022976983
0.174866,0.162261,0.035179089,0.024044119
0.17529,0.154499,0.035093997,0.025252091
0.171269,0.187096,0.035917922,0.020852519
0.173028,0.187642,0.035552781,0.020791842
0.172483,0.186575,0.035665119,0.020910748
0.172571,0.182027,0.035646932,0.02143321
0.177002,0.169411,0.03475456,0.023029336
0.172194,0.183739,0.035724977,0.021233504
0.171326,0.188695,0.035905973,0.020675815
0.172586,0.194261,0.035643833,0.020083408
0.172254,0.189637,0.035712533,0.02057311
0.173279,0.171371,0.035501282,0.022765945
0.179427,0.191654,0.034284844,0.020356595
0.179726,0.183915,0.034227806,0.021213185
0.179956,0.195394,0.03418406,0.019966953
0.179453,0.18745,0.034279876,0.020813139
0.179906,0.208353,0.03419356,0.018725062
0.179914,0.184627,0.03419204,0.021131378
0.180176,0.237602,0.03414232,0.016419992
0.181105,0.212542,0.033967183,0.018356009
0.181702,0.226177,0.03385558,0.017249423
0.181758,0.187662,0.033845149,0.020789626
0.179149,0.184085,0.034338046,0.021193595
0.18089,0.173088,0.034007555,0.022540112
0.181789,0.184303,0.033839378,0.021168526
0.181256,0.196548,0.033938886,0.01984972
0.18401,0.200511,0.033430937,0.019457401
0.184454,0.215255,0.033350465,0.018124656
0.183662,0.202432,0.033494281,0.019272757
0.182632,0.190336,0.033683181,0.020497556
0.184946,0.201502,0.033261745,0.019361708
0.182254,0.208416,0.033753041,0.018719402
0.182627,0.192017,0.033684103,0.020318112
0.168942,0.190606,0.036412654,0.020468521
0.169512,0.19308,0.036290213,0.02020625
0.169533,0.191466,0.036285718,0.020376583
0.170012,0.187898,0.036183485,0.020763514
0.169285,0.20165,0.036338876,0.019347497
0.169873,0.195849,0.036213092,0.019920566
0.168462,0.201847,0.036516405,0.019328614
0.168927,0.200953,0.036415888,0.019414604
0.16894,0.207793,0.036413085,0.018775526
0.174238,0.183217,0.035305884,0.021294
0.169384,0.195405,0.036317637,0.019965829
0.17063,0.20572,0.036052433,0.018964723
0.169992,0.200138,0.036187742,0.019493664
0.169155,0.204969,0.036366804,0.019034209
0.16987,0.206988,0.036213732,0.018848546
0.16802,0.207119,0.036612467,0.018836625
0.169975,0.20354,0.036191361,0.019167843
0.17253,0.188296,0.035655403,0.020719627
0.170263,0.184059,0.036130144,0.021196588
0.170473,0.181003,0.036085636,0.021554465
0.173345,0.176733,0.035487765,0.022075237
0.172343,0.189695,0.035694091,0.02056682
0.172939,0.190768,0.035571078,0.020451139
0.170962,0.18912,0.035982421,0.020629351
0.170737,0.193123,0.036029839,0.020201751
0.170368,0.194766,0.036107876,0.020031334
0.170156,0.196776,0.036152864,0.019826721
0.171324,0.193518,0.035906392,0.020160517
0.171133,0.199247,0.035946466,0.019580836
0.171954,0.200368,0.035774839,0.019471287
0.171353,0.203476,0.035900315,0.019173872
0.170451,0.200636,0.036090294,0.019445278
0.171703,0.205586,0.035827136,0.018977084
0.171461,0.206351,0.035877702,0.018906731
0.170599,0.206459,0.036058984,0.018896841
0.172187,0.205243,0.035726429,0.019008799
0.171558,0.184988,0.035857416,0.02109014
0.173827,0.167652,0.035389362,0.023270959
0.173854,0.168451,0.035383866,0.02316058
0.174623,0.173437,0.035228044,0.022494755
0.173954,0.178102,0.035363525,0.021905553
0.174309,0.173032,0.035291503,0.022547407
0.179045,0.171757,0.034357992,0.022714782
0.179069,0.170999,0.034353387,0.022815472
0.174797,0.172832,0.035192976,0.022573498
0.176697,0.179635,0.034814551,0.021718612
0.174307,0.188326,0.035291908,0.020716326
0.174366,0.180415,0.035279967,0.021624714
0.186075,0.192429,0.033059931,0.02027461
0.173947,0.173741,0.035364948,0.022455395
0.173759,0.186997,0.035403212,0.020863558
0.177572,0.166831,0.034642999,0.023385479
0.175325,0.167674,0.035086991,0.023267906
0.174099,0.186191,0.035334072,0.020953874
0.175388,0.175304,0.035074387,0.022255184
0.173823,0.184825,0.035390176,0.02110874
0.175097,0.189598,0.035132679,0.020577342
0.175885,0.175437,0.034975277,0.022238313
0.173428,0.177804,0.035470781,0.021942267
0.173557,0.184921,0.035444417,0.021097781
0.175183,0.179872,0.035115432,0.021689995
0.195509,0.209986,0.031464672,0.018579443
0.194504,0.199415,0.03162725,0.01956434
0.193553,0.219706,0.031782647,0.017757471
0.191518,0.219219,0.032120358,0.017796919
0.19688,0.202843,0.031245564,0.019233707
0.195468,0.232049,0.031471272,0.016812927
0.201755,0.261972,0.030490578,0.014892518
0.204053,0.260826,0.0301472,0.014957952
0.201036,0.263899,0.030599627,0.014783773
0.200855,0.247259,0.030627202,0.015778689
0.190373,0.204126,0.032313546,0.019112817
0.194347,0.208044,0.0316528,0.018752874
0.194575,0.210042,0.031615709,0.018574489
0.188703,0.230419,0.032599517,0.016931863
0.187611,0.219663,0.032789264,0.017760947
0.192876,0.21996,0.031894205,0.017736965
0.18836,0.178507,0.03265888,0.021855854
0.188743,0.190629,0.032592608,0.020466051
0.186225,0.192268,0.033033302,0.020291587
0.189184,0.186974,0.032516633,0.020866125
0.184037,0.193686,0.033426032,0.02014303
0.187049,0.192415,0.032887782,0.020276085
0.192779,0.207384,0.031910253,0.018812555
0.193573,0.232834,0.031779363,0.016756242
0.185829,0.200588,0.033103696,0.019449931
0.198277,0.246274,0.031025417,0.015841798
0.192656,0.226049,0.031930626,0.017259191
0.175529,0.205877,0.035046213,0.018950261
0.175536,0.207322,0.035044815,0.018818181
0.175574,0.214473,0.03503723,0.018190741
0.176048,0.21448,0.034942894,0.018190148
0.17475,0.21602,0.035202441,0.018060471
0.17637,0.22882,0.034879099,0.017050183
0.175658,0.215077,0.035020475,0.018139656
0.174387,0.19554,0.035275718,0.019952045
0.175093,0.216196,0.035133481,0.018045768
0.173973,0.21676,0.035359663,0.017998814
0.174774,0.207911,0.035197607,0.01876487
0.17576,0.215356,0.035000152,0.018116156
0.174573,0.213269,0.035238133,0.018293436
0.174854,0.196744,0.035181504,0.019829946
0.206,0.227948,0.029862265,0.017115407
0.175228,0.205726,0.035106414,0.01896417
0.176569,0.199861,0.034839789,0.019520681
0.176793,0.191647,0.034795646,0.020357338
0.175941,0.188429,0.034964145,0.020705002
0.176254,0.197255,0.034902054,0.019778575
0.177784,0.191559,0.034601689,0.02036669
0.175833,0.209124,0.034985621,0.018656026
0.175602,0.200843,0.035031643,0.019425237
0.178076,0.187243,0.034544951,0.020836148
0.175575,0.197003,0.035037031,0.019803875
0.178523,0.184455,0.034458454,0.021151082
0.172618,0.20191,0.035637226,0.019322584
0.17228,0.202579,0.035707143,0.019258772
0.172647,0.20749,0.03563124,0.018802944
0.173657,0.208245,0.035424006,0.018734773
0.17409,0.20381,0.035335899,0.019142451
0.174187,0.196948,0.035316221,0.019809406
0.173712,0.191526,0.03541279,0.0203702
0.172551,0.212292,0.035651063,0.018377625
0.173438,0.215086,0.035468736,0.018138897
0.174313,0.215688,0.035290693,0.01808827
0.173186,0.198491,0.035520346,0.019655414
0.186746,0.173955,0.032941143,0.022427771
0.188461,0.187844,0.032641378,0.020769483
0.188362,0.182928,0.032658533,0.021327642
0.187809,0.165559,0.032754696,0.023565151
0.187637,0.189341,0.032784721,0.020605272
0.186531,0.183405,0.032979112,0.021272173
0.186457,0.181864,0.0329922,0.02145242
0.189966,0.193099,0.032382777,0.020204262
0.192067,0.207051,0.032028545,0.018842811
0.190267,0.199697,0.032331548,0.019536712
0.198424,0.195255,0.031002432,0.019981167
0.196534,0.181135,0.031300572,0.021538758
0.196936,0.210266,0.031236679,0.018554701
0.19475,0.202747,0.0315873,0.019242814
0.19624,0.211706,0.031347466,0.018428494
0.197132,0.215556,0.031205622,0.018099347
0.193917,0.230838,0.031722988,0.016901129
0.18986,0.214338,0.032400857,0.018202199
0.192059,0.218176,0.03202988,0.017881998
0.199118,0.222953,0.030894377,0.017498858
0.182027,0.182954,0.033795133,0.021324611
0.18224,0.207157,0.033755633,0.018833169
0.183599,0.208125,0.033505774,0.018745575
0.181302,0.194399,0.033930275,0.020069151
0.184921,0.194493,0.033266242,0.020059451
0.179823,0.175342,0.034209343,0.022250361
0.179648,0.176571,0.034242667,0.02209549
0.1813,0.180214,0.033930649,0.021648833
0.17979,0.189115,0.034215622,0.020629896
0.181669,0.177298,0.03386173,0.022004889
0.177793,0.198918,0.034599937,0.019613222
0.178491,0.185663,0.034464632,0.021013464
0.179016,0.18968,0.034363558,0.020568446
0.179922,0.184321,0.034190519,0.021166459
0.184012,0.178384,0.033430573,0.021870924
0.182624,0.169103,0.033684656,0.023071281
0.183203,0.175129,0.033578198,0.022277423
0.174937,0.172477,0.035164812,0.02261996
0.176136,0.183151,0.034925436,0.021301674
0.172564,0.180406,0.035648378,0.021625793
0.176721,0.186743,0.034809823,0.020891936
0.172626,0.181442,0.035635574,0.021502314
0.177666,0.17187,0.03462467,0.022699848
0.19569,0.205135,0.03143557,0.019018806
0.198618,0.228656,0.030972151,0.017062412
0.195774,0.212441,0.031422082,0.018364736
0.192627,0.207094,0.031935433,0.018838898
0.199582,0.213458,0.030822552,0.018277239
0.195744,0.191127,0.031426898,0.020412725
0.186728,0.185921,0.032944318,0.020984304
0.185243,0.189219,0.033208416,0.020618558
0.185204,0.178253,0.033215409,0.021886997
0.181976,0.185881,0.033804604,0.02098882
0.185545,0.202982,0.033154365,0.019220536
0.18262,0.200799,0.033685394,0.019429493
0.187986,0.202194,0.032723855,0.019295443
0.185533,0.188749,0.033156509,0.020669899
0.184971,0.184852,0.033257249,0.021105657
0.18085,0.18519,0.034015077,0.021067136
0.181519,0.17831,0.033889712,0.02188
0.170308,0.189554,0.036120597,0.020582118
0.172333,0.186259,0.035696162,0.020946225
0.174071,0.189027,0.035339756,0.0206395
0.173254,0.194767,0.035506405,0.020031231
0.173978,0.171257,0.035358647,0.0227811
0.173962,0.162783,0.035361899,0.023967016
0.172988,0.194311,0.035561002,0.02007824
0.168615,0.17792,0.03648327,0.021927961
0.170191,0.186761,0.036145429,0.020889923
0.16973,0.206082,0.036243602,0.01893141
0.171734,0.21831,0.035820668,0.017871022
0.169278,0.182813,0.036340379,0.021341058
0.173785,0.183153,0.035397915,0.021301441
0.190371,0.170231,0.032313885,0.022918404
0.187085,0.180241,0.032881453,0.02164559
0.188463,0.186987,0.032641031,0.020864674
